event_id_cnty,event_date,year,event_type,actor1,actor2,country,admin1,admin2,latitude,longitude,fatalities
IND63596,2024-01-03,2024,Violence against civilians,Rebel Group B,Protesters,India,Manipur,Imphal West,25.423219039517573,93.49832956294048,0
IND11819,2024-01-03,2024,Battles,Rebel Group A,Unidentified Armed Group,India,Manipur,Kangpokpi,24.41823068364089,93.57244189067356,4
IND64473,2024-01-03,2024,Battles,State Forces,Rebel Group B,India,Manipur,Ukhrul,24.674523750695247,93.45222179688034,5
IND69416,2024-01-04,2024,Violence against civilians,State Forces,None,India,Manipur,Churachandpur,24.274011420738894,94.2082217863923,1
IND44754,2024-01-04,2024,Violence against civilians,Rebel Group A,Protesters,India,Manipur,Pherzawl,25.54282004694306,93.93857862424332,0
IND68897,2024-01-06,2024,Protests,Rebel Group B,Unidentified Armed Group,India,Manipur,Churachandpur,25.135613054595655,94.20723756769372,0
IND90468,2024-01-07,2024,Explosions/Remote violence,Protesters,Civilians,India,Manipur,Imphal West,24.870376303023747,94.22529191025107,2
IND46738,2024-01-09,2024,Battles,Protesters,None,India,Manipur,Tengnoupal,25.014648173437962,93.80176295801184,3
IND25305,2024-01-09,2024,Protests,Protesters,None,India,Manipur,Imphal East,24.73833319147232,93.85190711690578,0
IND35279,2024-01-10,2024,Strategic developments,Civilians,Civilians,India,Manipur,Imphal West,24.002767809852674,93.69695050005096,0
IND35477,2024-01-11,2024,Riots,State Forces,Unidentified Armed Group,India,Manipur,Churachandpur,24.986606256185787,93.85099006082915,1
IND55569,2024-01-11,2024,Protests,Unidentified Armed Group,Protesters,India,Manipur,Imphal West,24.663932525230155,93.85716608653236,0
IND10445,2024-01-12,2024,Riots,Unidentified Armed Group,Rebel Group B,India,Manipur,Kamjong,24.463513295821468,93.80352526354427,0
IND20470,2024-01-13,2024,Strategic developments,Rebel Group A,Protesters,India,Manipur,Kangpokpi,24.662620437120527,94.33153802381588,0
IND31800,2024-01-13,2024,Battles,Protesters,Rebel Group A,India,Manipur,Imphal West,24.67805054005856,93.85953793398149,1
IND81860,2024-01-16,2024,Protests,Protesters,Rebel Group B,India,Manipur,Imphal East,24.703440912810287,94.27455179051877,0
IND86347,2024-01-16,2024,Battles,Protesters,None,India,Manipur,Imphal East,24.849333296847295,93.94299096210726,1
IND97057,2024-01-16,2024,Protests,Rebel Group A,Civilians,India,Manipur,Imphal West,24.982983448037633,93.86998547589309,0
IND91459,2024-01-17,2024,Riots,Unidentified Armed Group,Protesters,India,Manipur,Imphal West,24.558910047342515,93.80315708175215,0
IND31638,2024-01-18,2024,Riots,Rebel Group B,Civilians,India,Manipur,Imphal East,25.314545512590424,93.7757830669751,0
IND56514,2024-01-19,2024,Explosions/Remote violence,Unidentified Armed Group,Civilians,India,Manipur,Thoubal,24.619836487536674,94.44270904332258,5
IND64576,2024-01-19,2024,Riots,Unidentified Armed Group,None,India,Manipur,Kangpokpi,24.61184193899607,93.38914636730459,1
IND34958,2024-01-20,2024,Protests,Rebel Group A,Unidentified Armed Group,India,Manipur,Kakching,24.487093273919342,94.06372862729538,0
IND66848,2024-01-21,2024,Riots,Protesters,State Forces,India,Manipur,Churachandpur,24.982602493094735,94.10759050036683,0
IND45967,2024-01-21,2024,Protests,Civilians,None,India,Manipur,Jiribam,24.63821310416551,94.13229133250167,0
IND95587,2024-01-22,2024,Protests,State Forces,None,India,Manipur,Imphal West,24.625178189237644,93.75175021970685,0
IND12147,2024-01-22,2024,Strategic developments,Protesters,None,India,Manipur,Tengnoupal,24.925762771040933,94.42731991835826,0
IND87916,2024-01-23,2024,Riots,Protesters,Rebel Group B,India,Manipur,Ukhrul,24.022866367583447,93.8277169591274,2
IND56751,2024-01-23,2024,Battles,State Forces,None,India,Manipur,Kakching,24.769319279401365,93.81125869084485,0
IND96310,2024-01-23,2024,Explosions/Remote violence,Civilians,State Forces,India,Manipur,Imphal West,24.877321093670055,94.00009475468154,2
IND30707,2024-01-24,2024,Battles,Rebel Group B,Rebel Group B,India,Manipur,Churachandpur,24.61383913597609,94.31173482734532,4
IND97691,2024-01-26,2024,Violence against civilians,Rebel Group B,Protesters,India,Manipur,Tengnoupal,24.447359822002603,94.37871203970029,0
IND14158,2024-01-30,2024,Protests,Unidentified Armed Group,None,India,Manipur,Churachandpur,24.905643257326954,93.60759623943001,0
IND23718,2024-01-30,2024,Battles,State Forces,Rebel Group B,India,Manipur,Kamjong,24.54164397219533,94.27967467857093,1
IND35386,2024-02-01,2024,Protests,State Forces,State Forces,India,Manipur,Churachandpur,24.65811096618949,93.61975574575538,0
IND22651,2024-02-02,2024,Protests,Rebel Group A,Civilians,India,Manipur,Ukhrul,24.527435776974837,93.77644172301878,0
IND70332,2024-02-03,2024,Explosions/Remote violence,Rebel Group A,Unidentified Armed Group,India,Manipur,Kangpokpi,24.411182766457024,93.59345522152772,4
IND79848,2024-02-05,2024,Explosions/Remote violence,Civilians,Unidentified Armed Group,India,Manipur,Imphal East,24.604708428764717,94.19811358794357,1
IND72099,2024-02-06,2024,Protests,Rebel Group A,Protesters,India,Manipur,Imphal East,24.326124955201742,93.50956974508168,0
IND71886,2024-02-08,2024,Protests,State Forces,None,India,Manipur,Jiribam,24.444354409287545,93.58541569381656,0
IND62225,2024-02-10,2024,Strategic developments,Unidentified Armed Group,None,India,Manipur,Imphal West,24.94294761384095,94.429829910213,0
IND61287,2024-02-10,2024,Protests,Rebel Group A,Civilians,India,Manipur,Bishnupur,24.75322641160343,93.38124718052761,0
IND62137,2024-02-10,2024,Battles,Unidentified Armed Group,None,India,Manipur,Kamjong,24.980817321269146,94.23787055349777,6
IND31864,2024-02-13,2024,Protests,Rebel Group B,None,India,Manipur,Kamjong,25.192148419434005,93.53002693092499,0
IND39493,2024-02-14,2024,Protests,Rebel Group B,Rebel Group A,India,Manipur,Imphal West,24.8011311983752,93.7296840121584,0
IND80701,2024-02-15,2024,Protests,Unidentified Armed Group,Rebel Group B,India,Manipur,Tengnoupal,24.929205400110902,93.84160377719618,0
IND22935,2024-02-16,2024,Protests,Rebel Group B,Civilians,India,Manipur,Imphal East,25.15413193250458,94.17477840191839,0
IND61410,2024-02-16,2024,Protests,Unidentified Armed Group,Rebel Group B,India,Manipur,Imphal West,25.05294113171917,93.91768215489418,0
IND10022,2024-02-17,2024,Explosions/Remote violence,Unidentified Armed Group,Unidentified Armed Group,India,Manipur,Imphal East,24.18013215889307,93.86668158253336,3
IND48059,2024-02-17,2024,Battles,Rebel Group A,Civilians,India,Manipur,Imphal West,25.401998674125196,94.17677338450652,4
IND87558,2024-02-18,2024,Riots,Civilians,None,India,Manipur,Imphal West,24.830854780657084,93.7599982225735,0
IND20485,2024-02-19,2024,Battles,Rebel Group A,Civilians,India,Manipur,Imphal East,24.831789482697822,93.54727785233186,5
IND78322,2024-02-20,2024,Protests,Rebel Group B,State Forces,India,Manipur,Ukhrul,24.828287897153505,93.85474970546001,0
IND60626,2024-02-22,2024,Violence against civilians,Unidentified Armed Group,Civilians,India,Manipur,Tengnoupal,24.726386350153042,94.1638366039961,2
IND97527,2024-02-23,2024,Battles,Rebel Group A,Rebel Group A,India,Manipur,Churachandpur,24.589961473429163,93.74374453088596,4
IND66680,2024-02-26,2024,Explosions/Remote violence,Rebel Group B,Unidentified Armed Group,India,Manipur,Pherzawl,25.654087486464455,93.44453448148464,1
IND97310,2024-02-26,2024,Strategic developments,State Forces,None,India,Manipur,Churachandpur,24.781938061490138,93.85538984136117,0
IND88655,2024-02-27,2024,Strategic developments,Rebel Group B,Unidentified Armed Group,India,Manipur,Senapati,24.386004462346225,94.10211803726479,0
IND12146,2024-02-27,2024,Protests,Rebel Group B,Rebel Group A,India,Manipur,Senapati,24.86118339208268,94.03795202121043,0
IND64935,2024-02-28,2024,Protests,Rebel Group B,None,India,Manipur,Chandel,25.176650589013406,93.69982219241352,0
IND88455,2024-03-01,2024,Strategic developments,State Forces,Protesters,India,Manipur,Churachandpur,24.876155235459105,93.74858035226507,0
IND93886,2024-03-01,2024,Protests,State Forces,Rebel Group A,India,Manipur,Imphal West,24.763118050664147,93.60570863862519,0
IND79563,2024-03-01,2024,Battles,Rebel Group A,State Forces,India,Manipur,Imphal East,24.744355419893722,93.63835070258922,1
IND83212,2024-03-03,2024,Strategic developments,Civilians,Civilians,India,Manipur,Churachandpur,24.39524209424036,93.86952771333554,0
IND63756,2024-03-04,2024,Explosions/Remote violence,Rebel Group A,None,India,Manipur,Noney,24.920277303997672,93.85141851281429,1
IND48771,2024-03-08,2024,Violence against civilians,Protesters,None,India,Manipur,Jiribam,24.572479888951104,93.96376314735258,0
IND35791,2024-03-09,2024,Battles,Rebel Group B,None,India,Manipur,Chandel,25.386330105023795,93.6524321848193,4
IND76451,2024-03-09,2024,Battles,Unidentified Armed Group,Rebel Group B,India,Manipur,Imphal West,25.50121950897536,94.45727673328356,2
IND16954,2024-03-10,2024,Riots,Civilians,None,India,Manipur,Imphal West,24.433869628640963,94.42283755297737,1
IND26268,2024-03-10,2024,Explosions/Remote violence,Rebel Group B,Rebel Group B,India,Manipur,Imphal East,25.515151549328213,93.72155103669837,2
IND97592,2024-03-10,2024,Riots,Unidentified Armed Group,None,India,Manipur,Imphal West,24.57580687790778,93.93695838765699,1
IND85174,2024-03-11,2024,Protests,Protesters,Rebel Group B,India,Manipur,Churachandpur,24.783960527265194,94.47908924170122,0
IND86721,2024-03-12,2024,Strategic developments,State Forces,Unidentified Armed Group,India,Manipur,Imphal West,24.490275965155657,93.89005355770128,0
IND54417,2024-03-12,2024,Battles,Rebel Group B,None,India,Manipur,Imphal West,23.786181283099594,93.57632696771444,3
IND28452,2024-03-13,2024,Riots,State Forces,State Forces,India,Manipur,Imphal East,25.26331811069748,93.96238439538973,0
IND95022,2024-03-14,2024,Riots,Rebel Group B,None,India,Manipur,Kamjong,25.149719578977432,94.22116464096602,0
IND99262,2024-03-15,2024,Protests,Rebel Group A,Protesters,India,Manipur,Thoubal,24.769239486524008,94.24068286540094,0
IND97846,2024-03-15,2024,Riots,Protesters,None,India,Manipur,Churachandpur,24.398657993118004,93.9894903034206,1
IND93268,2024-03-16,2024,Explosions/Remote violence,Civilians,None,India,Manipur,Jiribam,24.851758756386992,93.63178067255936,1
IND84616,2024-03-18,2024,Violence against civilians,Rebel Group A,Rebel Group B,India,Manipur,Churachandpur,24.523293361127262,94.29602695994147,1
IND74930,2024-03-18,2024,Explosions/Remote violence,Unidentified Armed Group,Rebel Group A,India,Manipur,Imphal West,24.725304971473275,93.5805781535439,2
IND51904,2024-03-18,2024,Protests,State Forces,Rebel Group A,India,Manipur,Churachandpur,24.781464983060367,94.3528726502179,0
IND46513,2024-03-21,2024,Explosions/Remote violence,Civilians,Rebel Group A,India,Manipur,Kangpokpi,24.628744571225898,94.11705629670683,1
IND68200,2024-03-21,2024,Protests,Rebel Group A,State Forces,India,Manipur,Churachandpur,24.439023837736904,93.8589834143893,0
IND82258,2024-03-22,2024,Battles,Rebel Group B,Unidentified Armed Group,India,Manipur,Imphal East,25.471955157410687,94.01533296331586,1
IND31223,2024-03-24,2024,Riots,Protesters,None,India,Manipur,Chandel,24.74130803035304,94.44628951881778,0
IND66572,2024-03-24,2024,Battles,Rebel Group A,Protesters,India,Manipur,Senapati,24.71390179316844,93.78962119337943,1
IND22122,2024-03-24,2024,Violence against civilians,Protesters,None,India,Manipur,Imphal West,24.781728560897182,93.92960284708509,0
IND79098,2024-03-28,2024,Riots,Unidentified Armed Group,None,India,Manipur,Churachandpur,24.94617947410507,93.84977760358055,0
IND75385,2024-03-31,2024,Protests,Rebel Group A,Protesters,India,Manipur,Tengnoupal,24.768571630590156,94.17028748757755,0
IND94297,2024-04-03,2024,Protests,Civilians,None,India,Manipur,Imphal West,25.057631129948238,93.67932256326104,0
IND42151,2024-04-05,2024,Explosions/Remote violence,Rebel Group A,Rebel Group B,India,Manipur,Ukhrul,25.043281942843716,94.11130967202274,1
IND26076,2024-04-05,2024,Strategic developments,Rebel Group B,None,India,Manipur,Jiribam,24.89747971285966,94.00108474752145,0
IND25473,2024-04-05,2024,Battles,Unidentified Armed Group,Protesters,India,Manipur,Kangpokpi,25.37907291816914,93.66877427424822,3
IND69417,2024-04-05,2024,Violence against civilians,Protesters,Protesters,India,Manipur,Thoubal,24.852308060369406,93.57605095023459,0
IND94151,2024-04-06,2024,Battles,Civilians,Protesters,India,Manipur,Churachandpur,24.734336318536084,94.21097153648738,2
IND58669,2024-04-06,2024,Battles,State Forces,Rebel Group A,India,Manipur,Churachandpur,24.765151613297075,94.13167917484976,3
IND88972,2024-04-06,2024,Strategic developments,State Forces,Rebel Group A,India,Manipur,Kangpokpi,24.470075254976845,93.29358796229761,0
IND98170,2024-04-06,2024,Riots,Rebel Group A,Civilians,India,Manipur,Kakching,25.05159592442923,93.72566202272,1
IND49852,2024-04-07,2024,Riots,Unidentified Armed Group,Unidentified Armed Group,India,Manipur,Noney,24.684982368088022,93.89768193433885,0
IND28351,2024-04-09,2024,Battles,Unidentified Armed Group,None,India,Manipur,Ukhrul,24.78088565081392,93.87024172886142,1
IND11687,2024-04-10,2024,Battles,Civilians,State Forces,India,Manipur,Tamenglong,25.089237370716287,94.42862616455193,1
IND20800,2024-04-10,2024,Protests,Protesters,Rebel Group B,India,Manipur,Chandel,24.622827808603585,93.91913545702918,0
IND26964,2024-04-12,2024,Protests,State Forces,Civilians,India,Manipur,Tamenglong,24.645138373138675,93.43681691265503,0
IND68935,2024-04-13,2024,Battles,Rebel Group A,Rebel Group B,India,Manipur,Bishnupur,24.776127881713876,94.10074618372333,2
IND13293,2024-04-13,2024,Violence against civilians,Unidentified Armed Group,Rebel Group B,India,Manipur,Imphal West,25.124842613320588,94.1532742685353,0
IND33703,2024-04-13,2024,Battles,Civilians,Rebel Group A,India,Manipur,Tengnoupal,24.905107101055126,93.97165048546562,0
IND87588,2024-04-15,2024,Battles,Unidentified Armed Group,Rebel Group A,India,Manipur,Imphal East,24.771162598295017,94.24362311965729,2
IND47697,2024-04-15,2024,Riots,Rebel Group A,Protesters,India,Manipur,Noney,24.874055027666483,93.62457739268154,1
IND29391,2024-04-16,2024,Battles,State Forces,Unidentified Armed Group,India,Manipur,Imphal East,24.53034436947423,93.86584384537828,2
IND62136,2024-04-17,2024,Violence against civilians,Rebel Group B,Protesters,India,Manipur,Imphal West,24.54131264959014,93.78673564527475,0
IND90356,2024-04-18,2024,Explosions/Remote violence,Rebel Group B,Rebel Group A,India,Manipur,Imphal East,24.663278435612764,93.66740370753669,2
IND93481,2024-04-19,2024,Battles,Rebel Group A,Rebel Group A,India,Manipur,Pherzawl,24.857552872402803,94.206559443797,2
IND75207,2024-04-20,2024,Violence against civilians,Rebel Group B,Protesters,India,Manipur,Noney,24.221716907824323,93.59193841425784,2
IND12315,2024-04-23,2024,Protests,State Forces,Unidentified Armed Group,India,Manipur,Churachandpur,24.886171192529943,93.87367228173224,0
IND21398,2024-04-23,2024,Riots,Protesters,Rebel Group B,India,Manipur,Bishnupur,25.328951757715135,94.08650604358286,2
IND75950,2024-04-24,2024,Battles,Unidentified Armed Group,None,India,Manipur,Tengnoupal,25.137400932078954,93.51813833009074,2
IND82399,2024-04-24,2024,Protests,Rebel Group B,Rebel Group B,India,Manipur,Kangpokpi,25.20542902942368,94.51032734039298,0
IND62328,2024-04-25,2024,Strategic developments,Rebel Group B,None,India,Manipur,Churachandpur,24.70900714792573,94.06043429021919,0
IND44660,2024-04-25,2024,Battles,State Forces,Protesters,India,Manipur,Kamjong,24.695618756466057,94.07398412138458,0
IND85806,2024-04-28,2024,Protests,Civilians,None,India,Manipur,Kakching,24.94056057933732,94.05477611919935,0
IND32958,2024-04-28,2024,Protests,Protesters,Rebel Group A,India,Manipur,Imphal East,24.489067731819965,93.7444756200385,0
IND76373,2024-04-29,2024,Protests,Civilians,Protesters,India,Manipur,Imphal West,24.959127734207463,93.80235271436445,0
IND49334,2024-05-01,2024,Riots,Unidentified Armed Group,Unidentified Armed Group,India,Manipur,Noney,25.098572609922762,94.14951673663683,0
IND79374,2024-05-01,2024,Battles,Civilians,Civilians,India,Manipur,Bishnupur,24.476468643635286,93.70869090763517,1
IND89478,2024-05-02,2024,Protests,Civilians,None,India,Manipur,Thoubal,24.991260207826528,93.94136006301288,0
IND60608,2024-05-02,2024,Explosions/Remote violence,State Forces,Protesters,India,Manipur,Churachandpur,24.581110778387544,93.9443736887245,1
IND21682,2024-05-06,2024,Strategic developments,Protesters,None,India,Manipur,Ukhrul,24.70636124053115,94.04279193194822,0
IND95679,2024-05-06,2024,Strategic developments,Rebel Group B,Civilians,India,Manipur,Bishnupur,25.111028060521033,94.0435668132663,0
IND85706,2024-05-07,2024,Protests,Civilians,Rebel Group A,India,Manipur,Senapati,24.318534217467413,93.86083704553803,0
IND47397,2024-05-08,2024,Protests,State Forces,Protesters,India,Manipur,Tamenglong,25.422719729759805,94.03973319902941,0
IND24571,2024-05-08,2024,Explosions/Remote violence,Unidentified Armed Group,Unidentified Armed Group,India,Manipur,Tengnoupal,25.08357966409926,94.15713471004631,2
IND30165,2024-05-12,2024,Violence against civilians,Unidentified Armed Group,Rebel Group B,India,Manipur,Churachandpur,24.808388778489892,93.85998948358034,2
IND76985,2024-05-15,2024,Violence against civilians,Protesters,None,India,Manipur,Kamjong,24.56854111811043,93.6977182218629,0
IND16876,2024-05-16,2024,Protests,Rebel Group B,Protesters,India,Manipur,Churachandpur,25.235262476384467,93.73624064707239,0
