event_date,year,district,event_type,actor1,actor2,fatalities,latitude,longitude,month,year_month,season,event_count,rolling_event_count_30d
2018-06-24,2018,Thoubal,Riots,Protesters,Unidentified Armed Group,0,25.07832271865368,94.36703981697008,6,2018-06,Monsoon,1,2.0
2018-08-03,2018,Thoubal,Protests,Rebel Group A,Unidentified Armed Group,0,24.78657765108344,94.19655846750014,8,2018-08,Monsoon,1,1.0
2018-09-06,2018,Thoubal,Protests,Protesters,Unidentified Armed Group,0,24.696605111121706,94.58673805691396,9,2018-09,Monsoon,1,1.0
2018-09-08,2018,Thoubal,Violence against civilians,Civilians,,0,24.37722020786781,94.0510267537244,9,2018-09,Monsoon,1,2.0
2018-09-17,2018,Thoubal,Protests,State Forces,State Forces,0,25.14903238757808,94.15778322926208,9,2018-09,Monsoon,1,3.0
2018-11-08,2018,Thoubal,Protests,Rebel Group B,,0,24.871759471723298,93.58175243528726,11,2018-11,Post-Monsoon,1,1.0
2018-11-14,2018,Thoubal,Protests,Rebel Group B,Civilians,0,24.79819443047922,93.63126151515957,11,2018-11,Post-Monsoon,1,2.0
2018-11-19,2018,Thoubal,Protests,State Forces,Unidentified Armed Group,0,24.63882904839391,93.9049335518474,11,2018-11,Post-Monsoon,1,3.0
2019-02-18,2019,Thoubal,Protests,Protesters,Rebel Group A,0,24.51722358078422,93.95208412522324,2,2019-02,Winter,1,1.0
2019-03-12,2019,Thoubal,Riots,Rebel Group A,Protesters,0,25.06948967672952,93.59075524073342,3,2019-03,Pre-Monsoon,1,2.0
2019-04-13,2019,Thoubal,Protests,Rebel Group A,Rebel Group A,0,25.15035289071213,93.6938553084186,4,2019-04,Pre-Monsoon,1,1.0
2019-04-13,2019,Thoubal,Protests,Rebel Group A,Rebel Group A,0,25.15035289071213,93.6938553084186,4,2019-04,Pre-Monsoon,1,2.0
2019-04-13,2019,Thoubal,Violence against civilians,Rebel Group A,,0,24.704219284025925,93.5424087812624,4,2019-04,Pre-Monsoon,1,1.0
2019-04-13,2019,Thoubal,Violence against civilians,Rebel Group A,,0,24.704219284025925,93.5424087812624,4,2019-04,Pre-Monsoon,1,2.0
2019-05-12,2019,Thoubal,Explosions/Remote violence,Rebel Group B,Rebel Group B,3,24.986040131800664,94.15184278471196,5,2019-05,Pre-Monsoon,1,3.0
2019-05-21,2019,Thoubal,Battles,Unidentified Armed Group,Unidentified Armed Group,1,24.669219138669305,94.26755808693682,5,2019-05,Pre-Monsoon,1,2.0
2019-06-08,2019,Thoubal,Riots,State Forces,Unidentified Armed Group,0,24.758824286027327,94.29957955685236,6,2019-06,Monsoon,1,3.0
2019-06-17,2019,Thoubal,Protests,Protesters,Protesters,0,25.22254365042661,93.94310727447568,6,2019-06,Monsoon,1,3.0
2019-06-19,2019,Thoubal,Protests,Rebel Group B,Protesters,0,25.05626635013943,94.12762482412305,6,2019-06,Monsoon,1,4.0
2019-08-19,2019,Thoubal,Riots,Rebel Group B,Protesters,0,24.447889998398757,93.95403966491016,8,2019-08,Monsoon,1,1.0
2019-09-01,2019,Thoubal,Protests,Protesters,State Forces,0,24.917516305573653,94.1062367317723,9,2019-09,Monsoon,1,2.0
2019-09-04,2019,Thoubal,Riots,Rebel Group B,,0,24.37392252174043,93.89348215446412,9,2019-09,Monsoon,1,3.0
2019-11-20,2019,Thoubal,Strategic developments,Rebel Group B,,0,24.792560648315504,93.80941597489802,11,2019-11,Post-Monsoon,1,1.0
2019-12-21,2019,Thoubal,Protests,Protesters,Rebel Group B,0,24.35759487915616,93.89385009990934,12,2019-12,Winter,1,1.0
2020-01-06,2020,Thoubal,Riots,Unidentified Armed Group,,1,24.637146983059637,93.6300632297752,1,2020-01,Winter,1,2.0
2020-02-03,2020,Thoubal,Protests,Unidentified Armed Group,Civilians,0,24.87781950647191,93.61309266221964,2,2020-02,Winter,1,2.0
2020-02-07,2020,Thoubal,Explosions/Remote violence,Unidentified Armed Group,Civilians,0,24.87426852928487,94.40536103619682,2,2020-02,Winter,1,2.0
2020-02-28,2020,Thoubal,Strategic developments,Unidentified Armed Group,Rebel Group B,0,25.23476357611779,93.32206283406391,2,2020-02,Winter,1,3.0
2020-03-04,2020,Thoubal,Explosions/Remote violence,Rebel Group B,Rebel Group B,0,24.6960857278589,93.7866662444142,3,2020-03,Pre-Monsoon,1,3.0
2020-08-24,2020,Thoubal,Protests,Rebel Group A,,0,24.59559446803525,94.11797269268288,8,2020-08,Monsoon,1,1.0
2020-11-01,2020,Thoubal,Riots,State Forces,,0,24.983697667557117,94.04326823186464,11,2020-11,Post-Monsoon,1,1.0
2020-11-27,2020,Thoubal,Protests,Unidentified Armed Group,Protesters,0,24.77245736153387,94.17610610859944,11,2020-11,Post-Monsoon,1,2.0
2020-12-19,2020,Thoubal,Battles,Rebel Group A,Rebel Group B,6,24.98517362224847,94.31048549366548,12,2020-12,Winter,1,2.0
2020-12-19,2020,Thoubal,Battles,Rebel Group A,Rebel Group B,6,24.98517362224847,94.31048549366548,12,2020-12,Winter,1,3.0
2020-12-19,2020,Thoubal,Riots,Rebel Group A,Civilians,0,24.28619157959901,94.49418024360844,12,2020-12,Winter,1,2.0
2020-12-19,2020,Thoubal,Riots,Rebel Group A,Civilians,0,24.28619157959901,94.49418024360844,12,2020-12,Winter,1,3.0
2021-01-11,2021,Thoubal,Battles,Rebel Group B,Civilians,0,25.48875566951701,93.89660785260462,1,2021-01,Winter,1,3.0
2021-01-22,2021,Thoubal,Riots,Civilians,,0,25.206458173508985,94.42223203491432,1,2021-01,Winter,1,2.0
2021-02-20,2021,Thoubal,Explosions/Remote violence,Civilians,Rebel Group B,1,25.02879872751668,94.19551111163652,2,2021-02,Winter,1,2.0
2021-03-03,2021,Thoubal,Protests,Protesters,,0,24.47047440646056,93.89840466766066,3,2021-03,Pre-Monsoon,1,2.0
2021-05-25,2021,Thoubal,Violence against civilians,State Forces,Protesters,0,24.649384523843803,93.7854213323753,5,2021-05,Pre-Monsoon,1,1.0
2021-05-28,2021,Thoubal,Riots,State Forces,Civilians,0,25.53342351235298,93.85206544953196,5,2021-05,Pre-Monsoon,1,2.0
2021-07-17,2021,Thoubal,Protests,State Forces,Rebel Group B,0,24.77738809405533,93.82263808158469,7,2021-07,Monsoon,1,1.0
2021-07-21,2021,Thoubal,Riots,Protesters,Unidentified Armed Group,1,24.41553118885667,93.867387212753,7,2021-07,Monsoon,1,2.0
2021-08-14,2021,Thoubal,Protests,Protesters,Rebel Group A,0,24.65472636669706,93.71030104456209,8,2021-08,Monsoon,1,3.0
2021-08-16,2021,Thoubal,Protests,Protesters,Protesters,0,25.571876325648024,93.98731490833494,8,2021-08,Monsoon,1,3.0
2021-10-05,2021,Thoubal,Battles,Protesters,State Forces,1,24.59969091045896,93.72978821420222,10,2021-10,Post-Monsoon,1,1.0
2021-11-06,2021,Thoubal,Battles,Unidentified Armed Group,,5,24.879306306148933,93.91673710265682,11,2021-11,Post-Monsoon,1,1.0
2021-11-09,2021,Thoubal,Riots,Unidentified Armed Group,State Forces,0,25.15126992235669,94.50346201626624,11,2021-11,Post-Monsoon,1,2.0
2022-02-04,2022,Thoubal,Protests,Rebel Group B,,0,25.2036300600874,94.0374356751496,2,2022-02,Winter,1,1.0
2022-02-09,2022,Thoubal,Protests,Protesters,Unidentified Armed Group,0,24.86800306569406,93.46298842773876,2,2022-02,Winter,1,2.0
2022-02-18,2022,Thoubal,Explosions/Remote violence,Rebel Group B,,1,25.11137395901933,93.42374746958248,2,2022-02,Winter,1,3.0
2022-03-08,2022,Thoubal,Riots,Rebel Group B,,0,25.148533271141257,94.0949155067788,3,2022-03,Pre-Monsoon,1,3.0
2022-04-19,2022,Thoubal,Battles,Rebel Group A,,2,24.60915732539162,93.97396662735522,4,2022-04,Pre-Monsoon,1,1.0
2022-06-09,2022,Thoubal,Strategic developments,State Forces,,0,24.970969728044555,93.69866404279432,6,2022-06,Monsoon,1,1.0
2022-07-04,2022,Thoubal,Explosions/Remote violence,Rebel Group B,Civilians,1,24.88822492146333,94.24174684640508,7,2022-07,Monsoon,1,2.0
2022-08-02,2022,Thoubal,Explosions/Remote violence,Rebel Group B,Civilians,2,25.24892825259686,93.64621373562198,8,2022-08,Monsoon,1,2.0
2022-08-11,2022,Thoubal,Protests,Protesters,Rebel Group A,0,24.6374055585402,93.869953515744,8,2022-08,Monsoon,1,2.0
2022-08-28,2022,Thoubal,Strategic developments,Unidentified Armed Group,,0,24.195829446450908,93.59995107374144,8,2022-08,Monsoon,1,3.0
2022-09-14,2022,Thoubal,Violence against civilians,State Forces,Rebel Group B,1,24.758902515911863,93.71673987660594,9,2022-09,Monsoon,1,2.0
2022-10-28,2022,Thoubal,Violence against civilians,Unidentified Armed Group,Rebel Group B,0,24.77165431401297,93.57181783050108,10,2022-10,Post-Monsoon,1,1.0
2022-11-03,2022,Thoubal,Strategic developments,Rebel Group A,,0,24.89619554637984,93.56531579345794,11,2022-11,Post-Monsoon,1,2.0
2022-12-30,2022,Thoubal,Battles,Rebel Group A,Unidentified Armed Group,1,24.950911459964704,93.88020469372285,12,2022-12,Winter,1,1.0
2023-01-05,2023,Thoubal,Battles,State Forces,,2,24.83257896319136,93.52900285799528,1,2023-01,Winter,1,2.0
2023-01-19,2023,Thoubal,Riots,State Forces,,0,24.39888105314097,93.71976883305108,1,2023-01,Winter,1,3.0
2023-02-13,2023,Thoubal,Battles,Unidentified Armed Group,State Forces,2,24.97210856895726,93.58750646768084,2,2023-02,Winter,1,2.0
2023-03-24,2023,Thoubal,Violence against civilians,Protesters,,2,25.26631864999732,93.7663525298184,3,2023-03,Pre-Monsoon,1,1.0
2023-03-31,2023,Thoubal,Protests,Rebel Group B,Civilians,0,24.8477888888103,93.8897002878146,3,2023-03,Pre-Monsoon,1,2.0
2023-05-01,2023,Thoubal,Battles,Civilians,,2,24.98010426966301,94.2664612363532,5,2023-05,Pre-Monsoon,1,1.0
2023-05-20,2023,Thoubal,Protests,Civilians,,0,25.020897900749027,93.5407300378938,5,2023-05,Pre-Monsoon,1,2.0
2023-05-24,2023,Thoubal,Protests,Protesters,,0,24.885986334352665,93.66430936071026,5,2023-05,Pre-Monsoon,1,3.0
2023-07-09,2023,Thoubal,Battles,Civilians,Civilians,0,24.83862830999611,94.07487676679531,7,2023-07,Monsoon,1,1.0
2023-07-26,2023,Thoubal,Protests,Civilians,Unidentified Armed Group,0,24.935318957254854,93.96552075015995,7,2023-07,Monsoon,1,2.0
2023-07-30,2023,Thoubal,Violence against civilians,Unidentified Armed Group,State Forces,0,24.656042019647803,93.76846381405495,7,2023-07,Monsoon,1,3.0
2023-08-03,2023,Thoubal,Explosions/Remote violence,Rebel Group A,Rebel Group B,4,24.97983240217377,93.7434476894373,8,2023-08,Monsoon,1,4.0
2023-08-21,2023,Thoubal,Riots,State Forces,,0,24.5008181130432,94.15483189348586,8,2023-08,Monsoon,1,4.0
2023-08-23,2023,Thoubal,Riots,Civilians,Civilians,0,24.808630931899,93.9867016597852,8,2023-08,Monsoon,1,5.0
2023-10-11,2023,Thoubal,Strategic developments,State Forces,,0,25.249541598704774,94.09767604847173,10,2023-10,Post-Monsoon,1,1.0
2023-11-12,2023,Thoubal,Protests,Protesters,Rebel Group B,0,24.617883886906085,94.0164087048199,11,2023-11,Post-Monsoon,1,1.0
2023-11-28,2023,Thoubal,Violence against civilians,State Forces,,0,25.04663477152968,94.09017598356188,11,2023-11,Post-Monsoon,1,2.0
2023-12-13,2023,Thoubal,Protests,Protesters,,0,24.22274905872321,93.97395199792145,12,2023-12,Winter,1,2.0
2023-12-14,2023,Thoubal,Protests,Rebel Group A,,0,24.98115384428609,93.90897903993331,12,2023-12,Winter,1,3.0
2024-01-01,2024,Thoubal,Violence against civilians,Civilians,,1,24.95956887445199,94.20705270649395,1,2024-01,Winter,1,3.0
2024-01-19,2024,Thoubal,Explosions/Remote violence,Unidentified Armed Group,Civilians,5,24.619836487536677,94.44270904332258,1,2024-01,Winter,1,2.0
2024-03-15,2024,Thoubal,Protests,Rebel Group A,Protesters,0,24.769239486524008,94.24068286540094,3,2024-03,Pre-Monsoon,1,1.0
2024-04-05,2024,Thoubal,Violence against civilians,Protesters,Protesters,0,24.85230806036941,93.5760509502346,4,2024-04,Pre-Monsoon,1,2.0
2024-05-02,2024,Thoubal,Protests,Civilians,,0,24.991260207826528,93.94136006301288,5,2024-05,Pre-Monsoon,1,2.0
2024-06-10,2024,Thoubal,Battles,Rebel Group A,,2,24.81498824806439,94.44659680712766,6,2024-06,Monsoon,1,1.0
2024-06-14,2024,Thoubal,Violence against civilians,Protesters,Rebel Group A,2,25.033629204912657,93.372514084583,6,2024-06,Monsoon,1,2.0
2024-07-14,2024,Thoubal,Battles,Rebel Group B,Unidentified Armed Group,1,25.0500478495179,94.11055317473824,7,2024-07,Monsoon,1,1.0
2024-07-21,2024,Thoubal,Protests,Rebel Group A,Unidentified Armed Group,0,24.492948145698357,93.80620438953032,7,2024-07,Monsoon,1,2.0
2024-09-23,2024,Thoubal,Explosions/Remote violence,Rebel Group A,Civilians,3,24.60595383530089,94.07997188693184,9,2024-09,Monsoon,1,1.0
2024-09-29,2024,Thoubal,Riots,Unidentified Armed Group,Unidentified Armed Group,0,25.085496230828443,94.11556923755612,9,2024-09,Monsoon,1,2.0
2024-10-02,2024,Thoubal,Riots,Unidentified Armed Group,Rebel Group B,0,25.55539581809232,94.05897673446424,10,2024-10,Post-Monsoon,1,3.0
2024-10-04,2024,Thoubal,Protests,State Forces,Rebel Group B,0,25.4339353991968,94.4569804420962,10,2024-10,Post-Monsoon,1,4.0
2024-11-05,2024,Thoubal,Violence against civilians,Unidentified Armed Group,Unidentified Armed Group,3,24.47645196109425,93.8435482555175,11,2024-11,Post-Monsoon,1,1.0
2024-11-30,2024,Thoubal,Strategic developments,Rebel Group A,Rebel Group A,0,24.705129100944543,94.1137554917974,11,2024-11,Post-Monsoon,1,2.0
2024-12-10,2024,Thoubal,Riots,Rebel Group A,Unidentified Armed Group,1,24.48242603908696,93.85330692323704,12,2024-12,Winter,1,2.0
2024-12-21,2024,Thoubal,Protests,Protesters,,0,24.955341515471197,93.99979645822415,12,2024-12,Winter,1,3.0
2025-01-01,2025,Thoubal,Violence against civilians,Rebel Group B,State Forces,0,25.078122192694792,93.7009443137338,1,2025-01,Winter,1,3.0
2025-01-15,2025,Thoubal,Battles,Rebel Group A,,2,24.932263935710388,93.8671087069222,1,2025-01,Winter,1,3.0
2025-01-21,2025,Thoubal,Battles,State Forces,Protesters,3,25.10168261546421,93.67377433055864,1,2025-01,Winter,1,3.0
2025-01-28,2025,Thoubal,Protests,Unidentified Armed Group,Civilians,0,24.995956444475144,93.61584025770172,1,2025-01,Winter,1,4.0
2025-01-29,2025,Thoubal,Protests,Unidentified Armed Group,Rebel Group B,0,25.06564106803804,93.58311182600266,1,2025-01,Winter,1,5.0
2025-02-13,2025,Thoubal,Riots,Protesters,Protesters,2,24.877349676493456,94.69750209238354,2,2025-02,Winter,1,5.0
2025-03-12,2025,Thoubal,Strategic developments,Rebel Group A,Civilians,0,25.223698568766977,93.98677717390974,3,2025-03,Pre-Monsoon,1,2.0
2025-03-19,2025,Thoubal,Battles,State Forces,,1,24.44950779789106,94.3667308325432,3,2025-03,Pre-Monsoon,1,2.0
2025-04-15,2025,Thoubal,Explosions/Remote violence,Rebel Group B,Rebel Group A,5,25.356225387981425,94.04597799322644,4,2025-04,Pre-Monsoon,1,2.0
2025-04-28,2025,Thoubal,Protests,State Forces,,0,24.57707076166363,94.45083140271518,4,2025-04,Pre-Monsoon,1,2.0
2025-04-29,2025,Thoubal,Protests,Civilians,,0,24.56178280283602,93.98454957809642,4,2025-04,Pre-Monsoon,1,3.0
2025-05-01,2025,Thoubal,Battles,State Forces,,3,24.879198156219424,93.80641789856938,5,2025-05,Pre-Monsoon,1,4.0
2025-05-30,2025,Thoubal,Protests,State Forces,,0,25.219040011641884,94.22387347128227,5,2025-05,Pre-Monsoon,1,2.0
2025-06-16,2025,Thoubal,Riots,Rebel Group A,Rebel Group B,0,24.608720740633395,93.6348632336293,6,2025-06,Monsoon,1,2.0
2025-07-06,2025,Thoubal,Explosions/Remote violence,Unidentified Armed Group,Rebel Group B,3,25.28295800029668,94.06503308425566,7,2025-07,Monsoon,1,2.0
2025-07-20,2025,Thoubal,Protests,Unidentified Armed Group,,0,24.378798885244603,93.47926830769568,7,2025-07,Monsoon,1,2.0
2025-09-27,2025,Thoubal,Riots,Rebel Group A,Rebel Group B,0,24.774289860101977,93.984132981004,9,2025-09,Monsoon,1,1.0
2025-10-17,2025,Thoubal,Protests,Unidentified Armed Group,Protesters,0,24.82856655063529,93.77935564733146,10,2025-10,Post-Monsoon,1,2.0
2025-10-23,2025,Thoubal,Strategic developments,Rebel Group A,Civilians,0,24.794851344424487,93.51115284061538,10,2025-10,Post-Monsoon,1,3.0
2025-11-03,2025,Thoubal,Battles,Civilians,,1,24.5656640527665,94.4493253343244,11,2025-11,Post-Monsoon,1,3.0
2025-11-19,2025,Thoubal,Strategic developments,Rebel Group A,,0,24.95019616701628,93.87881406417986,11,2025-11,Post-Monsoon,1,3.0
2025-12-05,2025,Thoubal,Protests,Unidentified Armed Group,,0,24.79470630183679,94.23401450364696,12,2025-12,Winter,1,2.0
2025-12-25,2025,Thoubal,Riots,Rebel Group A,State Forces,2,25.0167219901448,93.85130196747474,12,2025-12,Winter,1,2.0
2026-01-24,2026,Thoubal,Protests,State Forces,Rebel Group B,0,24.762432882889527,93.97080965826414,1,2026-01,Winter,1,1.0
2026-03-06,2026,Thoubal,Battles,Rebel Group B,,1,24.611387460364757,94.0960960488086,3,2026-03,Pre-Monsoon,1,1.0
2026-03-06,2026,Thoubal,Battles,Rebel Group B,,1,24.611387460364757,94.0960960488086,3,2026-03,Pre-Monsoon,1,2.0
2026-03-06,2026,Thoubal,Strategic developments,State Forces,,0,24.385130783987144,94.1121509648358,3,2026-03,Pre-Monsoon,1,1.0
2026-03-06,2026,Thoubal,Strategic developments,State Forces,,0,24.385130783987144,94.1121509648358,3,2026-03,Pre-Monsoon,1,2.0
2026-03-14,2026,Thoubal,Strategic developments,Unidentified Armed Group,,0,24.982418364877415,94.14760771544564,3,2026-03,Pre-Monsoon,1,3.0
2010-07-17,2010,Ukhrul,Protests,Protesters,,0,24.704912758688216,94.30982070264496,7,2010-07,Monsoon,1,1.0
2012-03-13,2012,Ukhrul,Violence against civilians,Civilians,Civilians,1,25.12557211700526,94.05082023217216,3,2012-03,Pre-Monsoon,1,1.0
2012-04-26,2012,Ukhrul,Strategic developments,Rebel Group B,State Forces,0,25.00045632811124,94.2694991357371,4,2012-04,Pre-Monsoon,1,1.0
2012-07-01,2012,Ukhrul,Protests,Civilians,Civilians,0,24.655235795258125,94.28761822210888,7,2012-07,Monsoon,1,1.0
2012-07-01,2012,Ukhrul,Protests,Civilians,Civilians,0,24.655235795258125,94.28761822210888,7,2012-07,Monsoon,1,2.0
2012-07-01,2012,Ukhrul,Riots,Unidentified Armed Group,Protesters,1,24.20331313271632,93.38537208412424,7,2012-07,Monsoon,1,1.0
2012-07-01,2012,Ukhrul,Riots,Unidentified Armed Group,Protesters,1,24.20331313271632,93.38537208412424,7,2012-07,Monsoon,1,2.0
2012-09-22,2012,Ukhrul,Battles,Protesters,Rebel Group A,2,24.494207885170454,93.66718047730352,9,2012-09,Monsoon,1,1.0
2012-10-17,2012,Ukhrul,Explosions/Remote violence,Civilians,Rebel Group B,6,25.117899555072743,94.0652504103153,10,2012-10,Post-Monsoon,1,2.0
2013-05-04,2013,Ukhrul,Battles,Rebel Group A,Unidentified Armed Group,0,24.44251227425744,94.01418675540609,5,2013-05,Pre-Monsoon,1,1.0
2013-05-05,2013,Ukhrul,Protests,Protesters,Rebel Group B,0,24.85032592530909,94.07763764865952,5,2013-05,Pre-Monsoon,1,2.0
2013-05-27,2013,Ukhrul,Protests,Unidentified Armed Group,State Forces,0,25.027448434577416,93.97839355511304,5,2013-05,Pre-Monsoon,1,3.0
2013-10-08,2013,Ukhrul,Protests,Unidentified Armed Group,,0,24.87319130921628,94.33776655152568,10,2013-10,Post-Monsoon,1,1.0
2014-02-04,2014,Ukhrul,Battles,Unidentified Armed Group,Protesters,7,25.032927382644456,93.54881811263866,2,2014-02,Winter,1,1.0
2014-05-25,2014,Ukhrul,Protests,Civilians,,0,25.22486444994744,93.7786321668186,5,2014-05,Pre-Monsoon,1,1.0
2014-05-30,2014,Ukhrul,Violence against civilians,Civilians,Civilians,0,24.875142702499332,93.93487977421908,5,2014-05,Pre-Monsoon,1,2.0
2014-06-30,2014,Ukhrul,Battles,Rebel Group A,,1,24.87853302063304,94.24993611537306,6,2014-06,Monsoon,1,1.0
2014-08-07,2014,Ukhrul,Riots,Rebel Group A,Unidentified Armed Group,0,24.560336791766986,93.9501332087284,8,2014-08,Monsoon,1,1.0
2014-08-25,2014,Ukhrul,Strategic developments,Protesters,Protesters,0,25.12529593820801,94.10429254883796,8,2014-08,Monsoon,1,2.0
2014-09-16,2014,Ukhrul,Protests,Civilians,State Forces,0,24.766350340546143,94.1244800988674,9,2014-09,Monsoon,1,2.0
2014-09-26,2014,Ukhrul,Protests,State Forces,Rebel Group A,0,24.823559722654668,93.98339749975985,9,2014-09,Monsoon,1,2.0
2014-12-20,2014,Ukhrul,Riots,Protesters,Civilians,0,24.416370820720907,94.50919007799104,12,2014-12,Winter,1,1.0
2015-12-02,2015,Ukhrul,Protests,Rebel Group B,State Forces,0,24.745518688658123,93.56448736363892,12,2015-12,Winter,1,1.0
2016-01-16,2016,Ukhrul,Riots,Civilians,,0,25.276100369306324,93.7033715642502,1,2016-01,Winter,1,1.0
2016-02-29,2016,Ukhrul,Riots,Protesters,,0,24.553457859597383,93.66601880394184,2,2016-02,Winter,1,1.0
2016-03-01,2016,Ukhrul,Violence against civilians,State Forces,Unidentified Armed Group,1,24.914694197136985,93.53912222469413,3,2016-03,Pre-Monsoon,1,2.0
2016-03-28,2016,Ukhrul,Explosions/Remote violence,Civilians,,2,24.71658955960709,93.69273722818836,3,2016-03,Pre-Monsoon,1,3.0
2016-03-30,2016,Ukhrul,Protests,State Forces,Unidentified Armed Group,0,24.59401196509808,93.81778525913842,3,2016-03,Pre-Monsoon,1,3.0
2016-04-24,2016,Ukhrul,Battles,State Forces,State Forces,0,24.64518836480437,93.46045024578984,4,2016-04,Pre-Monsoon,1,3.0
2016-04-29,2016,Ukhrul,Battles,Protesters,Rebel Group A,2,24.778888929137487,93.49144053742069,4,2016-04,Pre-Monsoon,1,2.0
2016-06-24,2016,Ukhrul,Battles,Unidentified Armed Group,Civilians,3,24.887266037818808,93.94870561452431,6,2016-06,Monsoon,1,1.0
2016-06-30,2016,Ukhrul,Protests,Civilians,Rebel Group A,0,25.008787900979637,93.74093868922893,6,2016-06,Monsoon,1,2.0
2016-09-05,2016,Ukhrul,Explosions/Remote violence,State Forces,Civilians,5,24.753264489186083,93.47252906175912,9,2016-09,Monsoon,1,1.0
2016-10-15,2016,Ukhrul,Riots,Civilians,,2,25.229021782705075,93.851512966834,10,2016-10,Post-Monsoon,1,1.0
2016-10-20,2016,Ukhrul,Protests,Rebel Group A,Unidentified Armed Group,0,25.377079278302325,93.8191078912953,10,2016-10,Post-Monsoon,1,2.0
